0.660085	0.395693	0.04923	0.502471	0.387618	0.0518011	0.5
0.670563	0.395061	0.0481199	0.502377	0.385984	0.0489436	0.5
0.680389	0.3949	0.047843	0.502354	0.384367	0.0463142	0.5
0.690126	0.390511	0.0409957	0.501838	0.382686	0.0437588	0.5
0.700855	0.388591	0.0383238	0.501659	0.380744	0.0410045	0.5
0.710114	0.386588	0.0356986	0.501493	0.378993	0.0386809	0.5
0.720386	0.384504	0.0331252	0.50134	0.376974	0.0361643	0.5
0.730178	0.382569	0.0308589	0.501212	0.374974	0.0338268	0.5
0.740073	0.380351	0.0283974	0.50108	0.372881	0.0315286	0.5
0.750015	0.379215	0.0271896	0.501018	0.370707	0.029286	0.5
0.760422	0.375448	0.0234315	0.500836	0.368358	0.0270125	0.5
0.77019	0.373004	0.0211701	0.500733	0.366086	0.0249495	0.5
0.780064	0.371758	0.0200661	0.500685	0.363727	0.0229358	0.5
0.790037	0.367906	0.0168604	0.500551	0.361281	0.0209773	0.5
0.800487	0.365527	0.0150182	0.500478	0.358655	0.0190084	0.5
0.810318	0.362826	0.0130455	0.500403	0.356126	0.0172358	0.5
0.825746	0.360902	0.0117121	0.500354	0.35205	0.0146138	0.5
0.830054	0.360902	0.0117121	0.500354	0.35089	0.0139172	0.5
0.840263	0.360067	0.0111529	0.500334	0.348103	0.0123296	0.5
0.850012	0.351851	0.0063062	0.500167	0.345396	0.0108977	0.5
0.860004	0.348507	0.00458871	0.50011	0.342577	0.00951672	0.5
0.871793	0.345433	0.00312148	0.500063	0.339197	0.00800228	0.5
0.880043	0.342019	0.00161245	0.500014	0.3368	0.0070174	0.5
0.890331	0.338889	0.000336733	0.499973	0.333776	0.00587676	0.5
0.901085	0.335736	-0.000845645	0.499936	0.330577	0.00478956	0.5
0.911014	0.334786	-0.00118175	0.499925	0.327593	0.00388229	0.5
0.920595	0.330623	-0.00253399	0.499881	0.324688	0.00309538	0.5
0.93038	0.326091	-0.00380314	0.499837	0.321698	0.00238236	0.5
0.940126	0.323159	-0.00451787	0.499812	0.318699	0.00176387	0.5
0.950886	0.32054	-0.0050849	0.49979	0.315369	0.00118801	0.5
0.960444	0.316253	-0.00586522	0.499758	0.312395	0.000771134	0.5
0.97009	0.313603	-0.00625971	0.499739	0.309383	0.000441133	0.5
0.980175	0.309292	-0.00676655	0.499711	0.306224	0.0001939	0.5
0.990017	0.306305	-0.00701848	0.499692	0.303136	4.91789e-05	0.5
1.00037	0.302985	-0.00720293	0.499672	0.299885	6.57874e-08	0.5
1.01001	0.299992	-0.00727841	0.499655	0.296855	4.94736e-05	0.5
1.02156	0.296997	-0.00726879	0.499639	0.293233	0.000229246	0.5
1.03004	0.29301	-0.00712829	0.499618	0.290578	0.000444869	0.5
1.04184	0.291684	-0.00704857	0.499612	0.286894	0.000862573	0.5
1.05003	0.286045	-0.00651294	0.499585	0.284346	0.00123277	0.5
1.06025	0.284724	-0.006344	0.499578	0.281185	0.00178604	0.5
1.07129	0.280112	-0.0056182	0.499558	0.277792	0.00249725	0.5
1.08002	0.276189	-0.00483908	0.499542	0.275124	0.00314361	0.5
1.09181	0.273918	-0.00431831	0.499533	0.271556	0.00413066	0.5
1.10001	0.26973	-0.00321902	0.499517	0.269095	0.00489531	0.5
1.11005	0.266861	-0.00236341	0.499507	0.266112	0.00591715	0.5
1.12287	0.264021	-0.00143091	0.499497	0.26235	0.00735835	0.5
1.13056	0.260275	-6.32653e-05	0.499484	0.260125	0.00829413	0.5
1.14003	0.257807	0.000925079	0.499476	0.257414	0.0095213	0.5
1.15011	0.254155	0.0025204	0.499466	0.25457	0.0109149	0.5
1.16085	0.251457	0.00380431	0.499458	0.251592	0.0124977	0.5
1.17239	0.250269	0.00440057	0.499455	0.248452	0.0143096	0.5
1.18038	0.245578	0.00695578	0.499444	0.246318	0.0156306	0.5
1.19013	0.242996	0.00849528	0.499439	0.243757	0.0173157	0.5
1.20028	0.239622	0.0106532	0.499434	0.24115	0.01915	0.5
1.21003	0.236873	0.0125441	0.499431	0.238703	0.0209898	0.5
1.22261	0.235522	0.01352	0.499429	0.235628	0.023474	0.5
1.23001	0.231555	0.0165824	0.499428	0.233867	0.0249901	0.5
1.24019	0.229244	0.018506	0.499428	0.231502	0.0271439	0.5
1.25068	0.226492	0.0209413	0.499431	0.229139	0.0294396	0.5
1.26144	0.226001	0.0213938	0.499431	0.226793	0.0318768	0.5
1.27021	0.221699	0.025628	0.49944	0.224945	0.0339185	0.5
1.28096	0.219635	0.0278371	0.499446	0.222756	0.0364906	0.5
1.29004	0.217412	0.0303624	0.499455	0.220977	0.0387191	0.5
1.3005	0.215477	0.0326903	0.499464	0.219006	0.041349	0.5
1.31317	0.215056	0.0332145	0.499467	0.216736	0.0446184	0.5
1.32114	0.210825	0.0389314	0.499495	0.215375	0.0467208	0.5
1.33003	0.209124	0.0414652	0.499509	0.213922	0.0491027	0.5
1.34003	0.207492	0.0440352	0.499525	0.212365	0.0518326	0.5
1.35003	0.205595	0.0472286	0.499546	0.210896	0.0546083	0.5
1.36008	0.205096	0.0481089	0.499553	0.209506	0.0574462	0.5
1.3724	0.202726	0.0525876	0.499586	0.207928	0.0609773	0.5
1.38002	0.201119	0.0559385	0.499612	0.20702	0.0631947	0.5
1.39037	0.199757	0.0590258	0.499638	0.205872	0.0662363	0.5
1.40009	0.198368	0.0624635	0.499668	0.204885	0.0691267	0.5
1.41012	0.197208	0.0656271	0.499696	0.20396	0.0721365	0.5
1.42004	0.196665	0.0672232	0.49971	0.203138	0.0751434	0.5
1.43007	0.195376	0.0714302	0.499748	0.202404	0.0782058	0.5
1.44013	0.194421	0.0750318	0.49978	0.201763	0.0813034	0.5
1.45001	0.193731	0.0780005	0.499807	0.20123	0.0843611	0.5
1.46006	0.192941	0.0819884	0.499842	0.200786	0.0874847	0.5
1.47043	0.192396	0.0853272	0.49987	0.200431	0.0907228	0.5
1.48002	0.191953	0.0886757	0.499898	0.200197	0.0937263	0.5
1.49093	0.191614	0.0920329	0.499924	0.200041	0.09715	0.5
1.50002	0.191399	0.095058	0.499947	0.2	0.100005	0.5
1.51045	0.191253	0.0987592	0.499972	0.200054	0.103282	0.5
1.52088	0.191237	0.102463	0.499996	0.200215	0.106554	0.5
1.53003	0.191308	0.105156	0.500011	0.200445	0.109421	0.5
1.54008	0.191497	0.108522	0.500028	0.200792	0.11256	0.5
1.55027	0.191761	0.111547	0.500041	0.201245	0.115728	0.5
1.56092	0.191868	0.112552	0.500045	0.201826	0.119021	0.5
1.57022	0.192623	0.117919	0.500061	0.202424	0.121883	0.5
1.58079	0.193441	0.122251	0.500068	0.203204	0.12511	0.5
1.59152	0.194269	0.125883	0.50007	0.204105	0.128356	0.5
1.60031	0.19504	0.128831	0.500069	0.204924	0.130993	0.5
1.61009	0.195409	0.130133	0.500067	0.205922	0.133901	0.5
1.6235	0.196844	0.13466	0.500058	0.207433	0.137833	0.5
1.63047	0.198242	0.138492	0.500046	0.208283	0.13985	0.5
1.64004	0.199519	0.141643	0.500033	0.209522	0.142588	0.5
1.65014	0.200751	0.144442	0.500018	0.21092	0.14544	0.5
1.66086	0.202212	0.147508	0.5	0.212499	0.148411	0.5
1.67267	0.203295	0.149629	0.499986	0.214357	0.151626	0.5
1.68003	0.205445	0.153507	0.499956	0.215571	0.153589	0.5
1.69258	0.206846	0.15585	0.499936	0.217751	0.156878	0.5
1.70004	0.209058	0.159296	0.499905	0.219105	0.158788	0.5
1.71067	0.211	0.162103	0.499877	0.221113	0.161456	0.5
1.72043	0.212206	0.163756	0.499861	0.223035	0.163847	0.5
1.73003	0.213446	0.165388	0.499843	0.224995	0.166138	0.5
1.74003	0.217388	0.170153	0.499789	0.22711	0.168462	0.5
1.7507	0.219926	0.172954	0.499756	0.229446	0.170867	0.5
1.76055	0.222068	0.175178	0.499729	0.23167	0.173014	0.5
1.77024	0.224763	0.177812	0.499695	0.233926	0.175062	0.5
1.78003	0.227029	0.179896	0.499669	0.236265	0.177057	0.5
1.79156	0.228569	0.181248	0.499652	0.239098	0.179315	0.5
1.80055	0.232268	0.184289	0.499613	0.241361	0.181003	0.5
1.81029	0.235263	0.186561	0.499584	0.243867	0.182759	0.5
1.82006	0.237768	0.188342	0.499561	0.246434	0.184443	0.5
1.83008	0.239751	0.189677	0.499545	0.249118	0.186087	0.5
1.84054	0.243514	0.192037	0.499515	0.251973	0.187712	0.5
1.85031	0.246761	0.193912	0.499493	0.254688	0.189145	0.5
1.86012	0.249764	0.195517	0.499474	0.257456	0.190499	0.5
1.87199	0.251894	0.196582	0.499462	0.260859	0.192022	0.5
1.88062	0.25591	0.198434	0.499442	0.263368	0.193049	0.5
1.89016	0.25873	0.199618	0.49943	0.266172	0.194105	0.5
1.9014	0.262534	0.201071	0.499416	0.269517	0.195241	0.5
1.91004	0.263492	0.201412	0.499413	0.272114	0.196033	0.5
1.92066	0.268332	0.202974	0.499399	0.275332	0.19691	0.5
1.93041	0.2716	0.203885	0.499392	0.278313	0.19762	0.5
1.94238	0.272258	0.204054	0.49939	0.281998	0.198366	0.5
1.95008	0.278255	0.205375	0.499381	0.28438	0.198773	0.5
1.96069	0.281952	0.206012	0.499378	0.287683	0.199239	0.5
1.97086	0.285654	0.206527	0.499375	0.290859	0.199581	0.5
1.9812	0.288685	0.206855	0.499374	0.294098	0.199826	0.5
1.99025	0.291719	0.2071	0.499374	0.296939	0.199953	0.5
2.00005	0.295428	0.207282	0.499374	0.300016	0.2	0.5
2.01001	0.298458	0.207338	0.499376	0.303145	0.199951	0.5
2.02002	0.299804	0.207336	0.499377	0.306287	0.199802	0.5
2.03005	0.305203	0.207142	0.499381	0.309425	0.199555	0.5
2.04076	0.30857	0.206882	0.499383	0.312771	0.199181	0.5
2.05054	0.311926	0.206515	0.499387	0.31581	0.198742	0.5
2.06085	0.313265	0.206339	0.499389	0.319001	0.198178	0.5
2.07034	0.317603	0.205643	0.499393	0.321917	0.197569	0.5
2.08018	0.32191	0.204769	0.499399	0.324925	0.196844	0.5
2.09057	0.323882	0.204309	0.499401	0.32807	0.19598	0.5
2.10007	0.325846	0.203811	0.499404	0.330924	0.195098	0.5
2.11003	0.329431	0.202786	0.499408	0.333884	0.194084	0.5
2.1201	0.335231	0.200826	0.499416	0.336842	0.192966	0.5
2.13003	0.338081	0.199733	0.49942	0.339722	0.191772	0.5
2.14276	0.340583	0.1987	0.499423	0.343361	0.19011	0.5
2.15012	0.344587	0.196895	0.499428	0.345434	0.189083	0.5
2.1605	0.346407	0.196011	0.49943	0.348313	0.187555	0.5
2.17402	0.351464	0.193328	0.499437	0.351988	0.185424	0.5
2.18006	0.353501	0.192152	0.49944	0.353599	0.184423	0.5
2.19021	0.35551	0.190934	0.499442	0.356262	0.182672	0.5
2.20004	0.358888	0.188747	0.499446	0.358788	0.180894	0.5
2.21002	0.361908	0.186638	0.49945	0.361295	0.179012	0.5
2.2201	0.364056	0.185044	0.499452	0.363766	0.177032	0.5
2.23022	0.367203	0.18255	0.499456	0.366182	0.174966	0.5
2.24176	0.368741	0.181257	0.499458	0.368856	0.172518	0.5
2.25006	0.372237	0.178122	0.499462	0.370724	0.170698	0.5
2.26049	0.374648	0.175796	0.499465	0.373003	0.168342	0.5
2.27027	0.376984	0.173401	0.499467	0.375067	0.166067	0.5
2.28003	0.379022	0.171182	0.49947	0.377058	0.163735	0.5
2.29079	0.381428	0.168392	0.499472	0.379167	0.161094	0.5
2.30002	0.383531	0.165789	0.499474	0.380905	0.158774	0.5
2.31148	0.385354	0.163394	0.499476	0.382969	0.155823	0.5
2.32014	0.387299	0.160673	0.499479	0.384457	0.153545	0.5
2.33005	0.389341	0.157615	0.499481	0.386082	0.15089	0.5
2.34008	0.390584	0.155635	0.499482	0.387642	0.148154	0.5
2.35133	0.392779	0.151886	0.499485	0.38929	0.145026	0.5
2.3611	0.394516	0.148645	0.499487	0.390629	0.142265	0.5
2.37087	0.395854	0.145949	0.499489	0.391884	0.139464	0.5
2.38061	0.397252	0.142908	0.499491	0.393048	0.136633	0.5
2.39003	0.398174	0.140756	0.499493	0.394091	0.133865	0.5
2.40004	0.399643	0.137019	0.499495	0.39511	0.130888	0.5
2.4109	0.400867	0.133549	0.499497	0.396108	0.127626	0.5
2.42026	0.401779	0.130681	0.499499	0.396879	0.124789	0.5
2.43043	0.402697	0.127462	0.499501	0.397621	0.121682	0.5
2.44019	0.403514	0.124215	0.499503	0.39824	0.11868	0.5
2.45002	0.404229	0.120946	0.499505	0.39877	0.115637	0.5
2.46156	0.404609	0.118974	0.499506	0.399272	0.112047	0.5
2.47057	0.405156	0.115665	0.499508	0.399573	0.109233	0.5
2.48023	0.405773	0.110654	0.499511	0.399807	0.106207	0.5
2.49098	0.406052	0.107299	0.499513	0.39996	0.102833	0.5
2.50004	0.406095	0.106627	0.499513	0.4	0.0999864	0.5
2.51011	0.406279	0.101569	0.499515	0.39995	0.0968259	0.5
2.52126	0.406252	0.0975152	0.499517	0.399777	0.0933247	0.5
2.53007	0.406112	0.0941385	0.499518	0.399554	0.0905672	0.5
2.5437	0.405925	0.0914433	0.49952	0.399059	0.0863157	0.5
2.55002	0.40574	0.0894256	0.49952	0.398768	0.0843513	0.5
2.56032	0.405099	0.0843859	0.499522	0.39821	0.0811627	0.5
2.57007	0.404419	0.0803826	0.499523	0.397587	0.0781638	0.5
2.58081	0.403958	0.0780654	0.499524	0.396795	0.0748861	0.5
2.59039	0.403367	0.0754291	0.499524	0.395995	0.0719831	0.5
2.60012	0.402077	0.0705276	0.499525	0.395094	0.0690637	0.5
2.61067	0.401195	0.0676201	0.499526	0.394017	0.065929	0.5
2.62016	0.400007	0.0641036	0.499527	0.392959	0.0631404	0.5
2.63001	0.398947	0.0612604	0.499528	0.391775	0.0602833	0.5
2.64002	0.398323	0.0596949	0.499528	0.39048	0.0574164	0.5
2.65015	0.396154	0.0547476	0.49953	0.389079	0.0545583	0.5
2.66001	0.39483	0.0520171	0.49953	0.387629	0.0518216	0.5
2.67066	0.39327	0.0490301	0.499531	0.385968	0.0489164	0.5
2.68008	0.391618	0.046095	0.499531	0.384419	0.0463954	0.5
2.69057	0.3897	0.0429304	0.499532	0.382608	0.0436449	0.5
2.70095	0.388046	0.0403906	0.499532	0.380726	0.0409809	0.5
2.71071	0.385924	0.0373503	0.499533	0.378879	0.0385343	0.5
2.72013	0.384112	0.0349193	0.499534	0.377025	0.0362261	0.5
2.73003	0.381812	0.0320217	0.499534	0.375006	0.0338626	0.5
2.74227	0.380082	0.0299666	0.499535	0.372406	0.0310266	0.5
2.75012	0.377393	0.0269681	0.499535	0.370684	0.0292631	0.5
2.76002	0.376241	0.0257494	0.499535	0.36845	0.027099	0.5
2.77006	0.372671	0.0222039	0.499536	0.366117	0.0249765	0.5
2.78013	0.3707	0.0203826	0.499536	0.36371	0.0229221	0.5
2.79079	0.36919	0.0190496	0.499536	0.361095	0.0208334	0.5
2.80054	0.365039	0.0156352	0.499537	0.35864	0.0189981	0.5
2.81006	0.363173	0.0142079	0.499537	0.356193	0.0172815	0.5
2.82003	0.359625	0.0116676	0.499537	0.353573	0.0155614	0.5
2.83006	0.357954	0.0105445	0.499537	0.350887	0.0139157	0.5
2.84059	0.35397	0.00804685	0.499537	0.348012	0.0122796	0.5
2.85037	0.351066	0.00637047	0.499536	0.345296	0.0108467	0.5
2.86002	0.348112	0.00478553	0.499536	0.342571	0.00951396	0.5
2.87087	0.345415	0.00343857	0.499535	0.339464	0.00811637	0.5
2.88006	0.342065	0.00189743	0.499534	0.336795	0.00701551	0.5
2.89042	0.339288	0.000722545	0.499533	0.333751	0.00586772	0.5
2.90018	0.336169	-0.000492239	0.499532	0.330848	0.00487683	0.5
2.91117	0.334912	-0.000950614	0.499531	0.327545	0.0038684	0.5
2.92001	0.329487	-0.00271611	0.499528	0.324866	0.00314099	0.5
2.93042	0.32626	-0.00362097	0.499526	0.321684	0.0023793	0.5
2.94105	0.323665	-0.0042732	0.499524	0.318413	0.00170977	0.5
2.95004	0.320075	-0.00506543	0.499521	0.31563	0.00122898	0.5
2.96509	0.317123	-0.00562285	0.499518	0.310946	0.000600832	0.5
2.97051	0.313488	-0.00618697	0.499515	0.309252	0.000428948	0.5
2.98054	0.309831	-0.00662297	0.499511	0.306111	0.000186892	0.5
2.99001	0.307831	-0.00680869	0.499508	0.303137	4.92249e-05	0.5
3.00002	0.303146	-0.00709134	0.499502	0.299994	2.10973e-10	0.5
3.01054	0.299799	-0.00717051	0.499498	0.296689	5.48357e-05	0.5
3.02072	0.298462	-0.00717474	0.499496	0.293496	0.000211713	0.5
3.03007	0.295447	-0.00711677	0.499491	0.290566	0.000445971	0.5
3.04008	0.289745	-0.00676196	0.499482	0.287442	0.000791702	0.5
3.05055	0.286407	-0.00641465	0.499476	0.284185	0.00125847	0.5
3.06004	0.284409	-0.00615671	0.499473	0.281249	0.00177368	0.5
3.07349	0.280764	-0.00558915	0.499466	0.277118	0.0026532	0.5
3.08055	0.278786	-0.00522786	0.499463	0.274964	0.00318485	0.5
3.09005	0.273538	-0.00407418	0.499453	0.272087	0.00397458	0.5
3.10006	0.269973	-0.0031371	0.499446	0.26908	0.00490022	0.5
3.11007	0.268045	-0.00257701	0.499442	0.266107	0.00591889	0.5
3.12016	0.26391	-0.00124017	0.499435	0.26314	0.00704115	0.5
3.13189	0.260462	1.45924e-05	0.499428	0.259741	0.00846203	0.5
3.1425	0.257986	0.000997715	0.499424	0.256711	0.00985515	0.5
3.15002	0.254318	0.00259069	0.499419	0.254597	0.0109016	0.5
3.16095	0.251311	0.00401997	0.499414	0.251563	0.0125136	0.5
3.17007	0.248352	0.0055405	0.499411	0.249076	0.0139377	0.5
3.18047	0.246021	0.0068214	0.499408	0.246292	0.0156472	0.5
3.19206	0.243434	0.00833525	0.499406	0.243258	0.017657	0.5
3.20098	0.240051	0.0104701	0.499404	0.240973	0.0192793	0.5
3.2103	0.238664	0.0113993	0.499404	0.238634	0.021043	0.5
3.22051	0.234582	0.0143295	0.499404	0.236134	0.0230512	0.5
3.23009	0.231938	0.0163835	0.499405	0.233847	0.0250077	0.5
3.24459	0.228095	0.0196083	0.499409	0.230501	0.028098	0.5
3.25009	0.2266	0.0209453	0.499412	0.22927	0.0293089	0.5
3.26272	0.224888	0.0225394	0.499415	0.226521	0.0321707	0.5
3.27029	0.221799	0.0256043	0.499424	0.224928	0.0339378	0.5
3.28007	0.219508	0.0280442	0.499432	0.222934	0.0362755	0.5
3.2908	0.217293	0.0305518	0.499442	0.220831	0.0389075	0.5
3.30056	0.215156	0.0331248	0.499454	0.218995	0.0413639	0.5
3.31033	0.213707	0.0349657	0.499463	0.217233	0.043878	0.5
3.32013	0.211314	0.038206	0.499481	0.215546	0.0464508	0.5
3.33003	0.209225	0.0412614	0.4995	0.21392	0.0491049	0.5
3.3406	0.208128	0.042959	0.499511	0.212278	0.0519912	0.5
3.3501	0.206542	0.0455523	0.499529	0.210886	0.054628	0.5
3.36016	0.20422	0.0496863	0.499559	0.209496	0.057468	0.5
3.37089	0.203125	0.0517867	0.499575	0.208114	0.0605425	0.5
3.38326	0.202821	0.0523917	0.499579	0.20665	0.0641431	0.5
3.39042	0.200938	0.0564044	0.499611	0.205868	0.0662492	0.5
3.40116	0.198364	0.0627811	0.499664	0.204782	0.069445	0.5
3.41343	0.19711	0.0663405	0.499694	0.203676	0.0731366	0.5
3.42022	0.197001	0.0666653	0.499697	0.203125	0.0751975	0.5
3.43009	0.195311	0.0722351	0.499746	0.202402	0.078212	0.5
3.44023	0.19445	0.0755361	0.499775	0.201758	0.0813338	0.5
3.45097	0.193693	0.0788568	0.499804	0.201184	0.0846569	0.5
3.46057	0.1931	0.0818597	0.499831	0.200766	0.0876445	0.5
3.4705	0.192696	0.0842003	0.499851	0.200429	0.0907448	0.5
3.48031	0.192083	0.0885638	0.499888	0.200191	0.0938186	0.5
3.49012	0.191731	0.0919277	0.499916	0.200048	0.0968963	0.5
3.50051	0.19157	0.0939464	0.499931	0.2	0.10016	0.5
3.51002	0.191379	0.0976573	0.499959	0.20005	0.103148	0.5
3.52038	0.191327	0.102051	0.499989	0.200205	0.1064	0.5
3.53006	0.191395	0.105087	0.500007	0.200445	0.109429	0.5
3.54029	0.19162	0.109126	0.500029	0.2008	0.112622	0.5
3.5516	0.191924	0.112477	0.500044	0.201311	0.116139	0.5
3.56001	0.192335	0.115814	0.500056	0.201772	0.118741	0.5
3.57012	0.192852	0.119133	0.500065	0.202417	0.121851	0.5
3.58006	0.19348	0.122437	0.500071	0.203147	0.124888	0.5
3.59093	0.193762	0.123754	0.500072	0.204052	0.128178	0.5
3.60006	0.194551	0.127037	0.500073	0.2049	0.13092	0.5
3.61004	0.196055	0.132254	0.500069	0.205916	0.133885	0.5
3.62001	0.197125	0.135471	0.500062	0.207024	0.136816	0.5
3.63008	0.198297	0.138651	0.500051	0.208234	0.139737	0.5
3.64045	0.199438	0.141481	0.50004	0.209577	0.142705	0.5
3.65021	0.200806	0.144589	0.500024	0.210929	0.145457	0.5
3.6606	0.202124	0.14735	0.500007	0.212461	0.148341	0.5
