0.000115452	0.286731	-5.24738e-12	0.612709	-0.1	0.15	0.2	-2.18166	-2.96706	-0.523599	1.39626	0	3.66519
0.0108596	0.284481	0.000869912	0.610323	-0.1	0.15	0.2	-2.18652	-2.96706	-0.523599	1.38596	0	3.66519
0.0246458	0.279031	0.00295694	0.60463	-0.1	0.15	0.2	-2.19898	-2.96706	-0.523599	1.36261	0	3.66519
0.030396	0.26904	0.00671698	0.594451	-0.1	0.15	0.2	-2.22306	-2.96706	-0.523599	1.323	0	3.66519
0.0401423	0.258458	0.0106179	0.583947	-0.1	0.15	0.2	-2.24968	-2.96706	-0.523599	1.28405	0	3.66519
0.0508928	0.246319	0.0150009	0.57216	-0.1	0.15	0.2	-2.28122	-2.96706	-0.523599	1.24204	0	3.66519
0.0604257	0.233028	0.0196961	0.559503	-0.1	0.15	0.2	-2.31674	-2.96706	-0.523599	1.19853	0	3.66519
0.0701378	0.22323	0.0230931	0.550301	-0.1	0.15	0.2	-2.34349	-2.96706	-0.523599	1.16781	0	3.66519
0.0802046	0.204345	0.0294923	0.532792	-0.1	0.15	0.2	-2.39626	-2.96706	-0.523599	1.11122	0	3.66519
0.0909255	0.192482	0.0334181	0.521901	-0.1	0.15	0.2	-2.43019	-2.96706	-0.523599	1.0772	0	3.66519
0.100684	0.176114	0.0387207	0.50695	-0.1	0.15	0.2	-2.47798	-2.96706	-0.523599	1.03192	0	3.66519
0.110469	0.159892	0.0438522	0.492161	-0.1	0.15	0.2	-2.52645	-2.96706	-0.523599	0.988828	0	3.66519
0.120626	0.145419	0.0483255	0.478947	-0.1	0.15	0.2	-2.57062	-2.96706	-0.523599	0.951824	0	3.66519
0.130999	0.131314	0.0525854	0.466016	-0.1	0.15	0.2	-2.61449	-2.96706	-0.523599	0.917086	0	3.66519
0.140674	0.124425	0.0546294	0.459674	-0.1	0.15	0.2	-2.63621	-2.96706	-0.523599	0.900615	0	3.66519
0.150496	0.10448	0.0603911	0.441182	-0.1	0.15	0.2	-2.70007	-2.96706	-0.523599	0.854959	0	3.66519
0.160495	0.0980879	0.0621856	0.435209	-0.1	0.15	0.2	-2.72082	-2.96706	-0.523599	0.841039	0	3.66519
0.170041	0.0809001	0.0668704	0.41902	-0.1	0.15	0.2	-2.77715	-2.96706	-0.523599	0.805675	0	3.66519
0.180863	0.0670047	0.0704853	0.405798	-0.1	0.15	0.2	-2.82304	-2.96706	-0.523599	0.779722	0	3.66519
0.190544	0.0570854	0.0729594	0.396292	-0.1	0.15	0.2	-2.85584	-2.96706	-0.523599	0.762996	0	3.66519
0.200307	0.0465554	0.0754784	0.386147	-0.1	0.15	0.2	-2.89051	-2.96706	-0.523599	0.74725	0	3.66519
0.210086	0.0365242	0.0777651	0.376446	-0.1	0.15	0.2	-2.92321	-2.96706	-0.523599	0.734566	0	3.66519
