0.000169243	0.286731	-5.24738e-12	0.612709	-0.65	-0.45	0.7	-2.18166	-2.96706	-0.523599	1.39626	0	3.66519
0.0136577	0.279223	-0.00357607	0.613336	-0.65	-0.45	0.7	-2.17712	-2.96706	-0.523599	1.3586	0	3.66519
0.0203679	0.268042	-0.00883397	0.614446	-0.65	-0.45	0.7	-2.1725	-2.96706	-0.523599	1.30774	0	3.66519
0.030261	0.248475	-0.0178591	0.616526	-0.65	-0.45	0.7	-2.16809	-2.96706	-0.523599	1.22791	0	3.66519
0.040743	0.226499	-0.0277474	0.618933	-0.65	-0.45	0.7	-2.16614	-2.96706	-0.523599	1.14715	0	3.66519
0.0508855	0.212796	-0.033784	0.620428	-0.65	-0.45	0.7	-2.16585	-2.96706	-0.523599	1.10027	0	3.66519
0.0605726	0.185883	-0.0453584	0.623265	-0.65	-0.45	0.7	-2.16635	-2.96706	-0.523599	1.01438	0	3.66519
0.0700978	0.129181	-0.0686433	0.628471	-0.65	-0.45	0.7	-2.16792	-2.96706	-0.523599	0.854784	0	3.66519
0.0836073	0.0828904	-0.0868	0.631677	-0.65	-0.45	0.7	-2.16511	-2.96706	-0.523599	0.74308	0	3.66519
0.0908224	0.0647373	-0.093753	0.632596	-0.65	-0.45	0.7	-2.16215	-2.96706	-0.523599	0.703702	0	3.66519
0.100594	0.0209354	-0.110256	0.633928	-0.65	-0.45	0.7	-2.14893	-2.96706	-0.523599	0.619514	0	3.66519
0.111016	-0.0117662	-0.122436	0.634041	-0.65	-0.45	0.7	-2.13194	-2.96706	-0.523599	0.567535	0	3.66519
0.120119	-0.0333547	-0.13047	0.633673	-0.65	-0.45	0.7	-2.11672	-2.96706	-0.523599	0.538871	0	3.66519
0.130021	-0.0582222	-0.139771	0.632816	-0.65	-0.45	0.7	-2.09469	-2.96706	-0.523599	0.511957	0	3.66519
0.140019	-0.12014	-0.163571	0.62883	-0.65	-0.45	0.7	-2.01612	-2.96706	-0.523599	0.477295	0	3.66519
0.150378	-0.153051	-0.176795	0.625903	-0.65	-0.45	0.7	-1.95957	-2.96706	-0.523599	0.479837	0	3.66519
0.160709	-0.175442	-0.186083	0.623766	-0.65	-0.45	0.7	-1.91529	-2.96706	-0.523599	0.49061	0	3.66519
